student_id,enrollment_status,major,gpa,attendance,,final grade,course_load_per_term,study_hours_per_week,course_difficulty_experience,highest_degree,certifications,education_background,career_goal,preferred_industry,success,job_growth_outlook
1196,Part-time,Healthcare,2.34,82,,A,4,19,Hard,High School,"Excel for Business, Leadership Skills",STEM,Registered Nurse,Healthcare,0,
1197,Full-time,Computer Science,3.16,95,,B,4,6,Hard,Master's Degree,Leadership Skills,Non-STEM,Software Developer,Computer Science,0,
1198,Full-time,Business,3.9,87,,A,3,19,Hard,High School,"AutoCAD, Python Basics",STEM,Marketing Manager,Business,0,
1199,Part-time,Computer Science,3.42,77,,B,3,9,Moderate,Bachelor's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,1,Growing
1200,Full-time,Business,2.68,100,,A,5,9,Easy,Master's Degree,"Python Basics, Excel for Business",Non-STEM,Marketing Manager,Business,0,
1201,Part-time,Engineering,3.37,75,,C+,5,18,Moderate,High School,"Python Basics, Leadership Skills",Non-STEM,Mechanical Engineer,Engineering,1,Stable
1202,Full-time,Healthcare,2.01,85,,B,6,9,Moderate,Master's Degree,"Python Basics, AutoCAD",STEM,Registered Nurse,Healthcare,1,Growing
1203,Part-time,Computer Science,3.12,95,,C+,3,15,Moderate,Bachelor's Degree,"Leadership Skills, Python Basics",STEM,Software Developer,Computer Science,1,Growing
1204,Part-time,Business,2.51,94,,C+,6,20,Easy,Master's Degree,Leadership Skills,Non-STEM,Marketing Manager,Business,1,Stable
1205,Part-time,Business,2.07,72,,B,4,13,Moderate,Master's Degree,First Aid,STEM,Marketing Manager,Business,1,Stable
1206,Part-time,Engineering,3.85,82,,C+,3,8,Hard,Master's Degree,Excel for Business,Non-STEM,Mechanical Engineer,Engineering,1,Stable
1207,Part-time,Business,3.75,98,,B+,4,8,Moderate,Master's Degree,"Leadership Skills, Excel for Business",Non-STEM,Marketing Manager,Business,1,Stable
1208,Full-time,Engineering,2.18,93,,B+,5,14,Moderate,Master's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,1,Stable
1209,Part-time,Computer Science,2.75,86,,B,3,6,Moderate,High School,"Python Basics, AutoCAD",STEM,Software Developer,Computer Science,1,Growing
1210,Full-time,Business,3.91,71,,B+,6,18,Easy,Bachelor's Degree,Python Basics,Non-STEM,Marketing Manager,Business,0,
1211,Part-time,Engineering,2.21,82,,C+,4,16,Easy,Master's Degree,"AutoCAD, Leadership Skills",STEM,Mechanical Engineer,Engineering,0,
1212,Part-time,Healthcare,3.39,90,,B+,6,12,Hard,Bachelor's Degree,"AutoCAD, Leadership Skills",STEM,Registered Nurse,Healthcare,1,Growing
1213,Part-time,Business,2.82,70,,C+,4,11,Easy,High School,"Excel for Business, Leadership Skills",Non-STEM,Marketing Manager,Business,1,Stable
1214,Part-time,Healthcare,2.72,99,,B+,5,10,Easy,Bachelor's Degree,"Python Basics, AutoCAD",STEM,Registered Nurse,Healthcare,1,Growing
1215,Part-time,Computer Science,2.15,78,,A,3,8,Moderate,High School,"Leadership Skills, AutoCAD",Non-STEM,Software Developer,Computer Science,0,
1216,Full-time,Engineering,3.7,74,,B,4,10,Hard,High School,"AutoCAD, Leadership Skills",STEM,Mechanical Engineer,Engineering,1,Stable
1217,Part-time,Engineering,3.07,83,,A,5,11,Easy,Bachelor's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,0,
1218,Full-time,Business,2.98,97,,B+,3,19,Moderate,Bachelor's Degree,First Aid,Non-STEM,Marketing Manager,Business,0,
1219,Part-time,Healthcare,3,70,,B+,4,11,Hard,High School,"AutoCAD, First Aid",STEM,Registered Nurse,Healthcare,0,
1220,Full-time,Healthcare,2.95,80,,C+,4,11,Moderate,Master's Degree,Python Basics,STEM,Registered Nurse,Healthcare,1,Growing
1221,Full-time,Business,2.85,100,,B+,3,10,Easy,High School,Python Basics,STEM,Marketing Manager,Business,0,
1222,Part-time,Computer Science,3.16,89,,B,4,7,Easy,Bachelor's Degree,"Excel for Business, Python Basics",Non-STEM,Software Developer,Computer Science,0,
1223,Full-time,Computer Science,3.89,73,,A,3,6,Easy,High School,"Python Basics, AutoCAD",STEM,Software Developer,Computer Science,1,Growing
1224,Part-time,Computer Science,2.91,73,,B+,3,7,Easy,High School,"Excel for Business, AutoCAD",STEM,Software Developer,Computer Science,0,
1225,Full-time,Healthcare,2.73,72,,C+,5,17,Easy,High School,"AutoCAD, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,1,Growing
1226,Part-time,Healthcare,3.05,84,,B+,5,11,Moderate,Master's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,1,Growing
1227,Full-time,Engineering,3.08,90,,B+,3,15,Moderate,Bachelor's Degree,"First Aid, AutoCAD",STEM,Mechanical Engineer,Engineering,0,
1228,Part-time,Healthcare,2.07,98,,B,5,17,Hard,Bachelor's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,1,Growing
1229,Full-time,Healthcare,2.02,100,,B,4,6,Moderate,Master's Degree,"Excel for Business, Python Basics",Non-STEM,Registered Nurse,Healthcare,1,Growing
1230,Part-time,Computer Science,2.66,81,,B,6,12,Moderate,High School,"Excel for Business, AutoCAD",STEM,Software Developer,Computer Science,1,Growing
1231,Part-time,Healthcare,3.42,77,,C+,4,13,Hard,High School,"Python Basics, Excel for Business",Non-STEM,Registered Nurse,Healthcare,0,
1232,Part-time,Healthcare,3.03,74,,B,4,7,Hard,High School,First Aid,STEM,Registered Nurse,Healthcare,1,Growing
1233,Part-time,Business,3.18,77,,C+,6,9,Moderate,Master's Degree,"Leadership Skills, Python Basics",STEM,Marketing Manager,Business,1,Stable
1234,Full-time,Computer Science,3.19,72,,C+,6,14,Easy,Master's Degree,"Excel for Business, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
1235,Part-time,Healthcare,3.77,100,,C+,3,13,Easy,Bachelor's Degree,"Leadership Skills, First Aid",STEM,Registered Nurse,Healthcare,1,Growing
1236,Full-time,Computer Science,2.99,98,,C+,4,9,Moderate,High School,"First Aid, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
1237,Part-time,Computer Science,2.32,85,,B,3,16,Hard,Master's Degree,"Excel for Business, Python Basics",STEM,Software Developer,Computer Science,0,
1238,Part-time,Engineering,3.17,77,,B,5,14,Moderate,High School,AutoCAD,STEM,Mechanical Engineer,Engineering,0,
1239,Part-time,Healthcare,3.97,100,,B+,4,18,Easy,High School,Python Basics,STEM,Registered Nurse,Healthcare,1,Growing
1240,Part-time,Computer Science,2.9,71,,A,6,17,Easy,High School,AutoCAD,Non-STEM,Software Developer,Computer Science,0,
1241,Full-time,Healthcare,2.28,83,,B+,3,7,Moderate,Bachelor's Degree,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,0,
1242,Full-time,Computer Science,2.77,99,,C+,5,8,Hard,Master's Degree,Leadership Skills,Non-STEM,Software Developer,Computer Science,1,Growing
1243,Full-time,Computer Science,2.85,77,,B+,5,6,Easy,Master's Degree,"Python Basics, Excel for Business",Non-STEM,Software Developer,Computer Science,0,
1244,Full-time,Engineering,3.03,98,,B+,3,16,Easy,High School,"Python Basics, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,1,Stable
1245,Part-time,Computer Science,2.97,85,,B+,4,9,Hard,Master's Degree,Python Basics,STEM,Software Developer,Computer Science,0,
1246,Full-time,Computer Science,2.12,89,,B+,3,14,Moderate,Bachelor's Degree,First Aid,STEM,Software Developer,Computer Science,1,Growing
1247,Full-time,Engineering,3.72,81,,C+,3,6,Hard,Master's Degree,"Excel for Business, Python Basics",Non-STEM,Mechanical Engineer,Engineering,1,Stable
1248,Full-time,Healthcare,2.44,86,,A,6,18,Easy,Bachelor's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,0,
1249,Part-time,Engineering,3.62,86,,C+,3,18,Hard,High School,"Leadership Skills, Python Basics",STEM,Mechanical Engineer,Engineering,1,Stable
1250,Full-time,Computer Science,3.87,97,,A,6,17,Hard,Master's Degree,Python Basics,STEM,Software Developer,Computer Science,1,Growing
1251,Full-time,Healthcare,2.83,99,,C+,6,20,Hard,Bachelor's Degree,"Excel for Business, Leadership Skills",STEM,Registered Nurse,Healthcare,1,Growing
1252,Part-time,Computer Science,2.19,96,,C+,6,11,Easy,High School,"AutoCAD, Leadership Skills",Non-STEM,Software Developer,Computer Science,1,Growing
1253,Full-time,Engineering,3.05,70,,C+,3,12,Hard,High School,"First Aid, AutoCAD",STEM,Mechanical Engineer,Engineering,0,
1254,Full-time,Computer Science,3.11,86,,B,5,17,Hard,High School,"Python Basics, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
1255,Full-time,Engineering,2.01,95,,C+,5,15,Hard,High School,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,0,
1256,Full-time,Computer Science,2.6,84,,A,4,17,Moderate,Master's Degree,"Leadership Skills, Python Basics",STEM,Software Developer,Computer Science,0,
1257,Part-time,Business,2.67,82,,A,6,20,Easy,High School,"AutoCAD, Excel for Business",Non-STEM,Marketing Manager,Business,0,
1258,Part-time,Business,2.03,79,,A,5,20,Hard,Master's Degree,AutoCAD,STEM,Marketing Manager,Business,1,Stable
1259,Part-time,Computer Science,2.91,86,,C+,6,15,Hard,High School,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
1260,Part-time,Business,2.1,76,,B+,5,8,Easy,High School,"Excel for Business, AutoCAD",Non-STEM,Marketing Manager,Business,1,Stable
1261,Full-time,Computer Science,2.15,94,,B+,5,19,Moderate,High School,"Leadership Skills, AutoCAD",STEM,Software Developer,Computer Science,1,Growing
1262,Part-time,Healthcare,3.88,74,,A,3,6,Moderate,Bachelor's Degree,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
1263,Full-time,Business,2.11,91,,B+,5,6,Moderate,High School,Python Basics,STEM,Marketing Manager,Business,0,
1264,Full-time,Business,2.99,87,,B+,5,12,Hard,Bachelor's Degree,Python Basics,Non-STEM,Marketing Manager,Business,0,
1265,Part-time,Business,2.48,71,,B,4,16,Easy,Bachelor's Degree,Leadership Skills,STEM,Marketing Manager,Business,0,
1266,Part-time,Engineering,3.77,76,,C+,6,19,Moderate,High School,"Python Basics, Leadership Skills",STEM,Mechanical Engineer,Engineering,1,Stable
1267,Part-time,Computer Science,2.37,93,,A,6,11,Hard,Master's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,1,Growing
1268,Part-time,Computer Science,2.07,90,,A,4,20,Easy,Bachelor's Degree,"AutoCAD, Python Basics",Non-STEM,Software Developer,Computer Science,0,
1269,Full-time,Healthcare,2.94,79,,B+,3,14,Moderate,Bachelor's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,1,Growing
1270,Part-time,Healthcare,3.33,72,,B+,5,10,Hard,Master's Degree,AutoCAD,STEM,Registered Nurse,Healthcare,0,
1271,Full-time,Business,3.8,88,,B,6,19,Easy,High School,AutoCAD,STEM,Marketing Manager,Business,0,
1272,Full-time,Healthcare,3.89,78,,B,6,14,Easy,High School,AutoCAD,Non-STEM,Registered Nurse,Healthcare,1,Growing
1273,Full-time,Healthcare,2.14,70,,B,4,16,Moderate,Bachelor's Degree,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
1274,Full-time,Business,2.78,86,,A,4,15,Easy,Master's Degree,Python Basics,Non-STEM,Marketing Manager,Business,1,Stable
1275,Part-time,Engineering,2.75,83,,A,5,7,Easy,Master's Degree,"AutoCAD, First Aid",Non-STEM,Mechanical Engineer,Engineering,0,
1276,Full-time,Engineering,2.05,100,,C+,4,13,Moderate,Bachelor's Degree,"Leadership Skills, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,0,
1277,Full-time,Healthcare,2.68,85,,B+,6,19,Hard,Bachelor's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,0,
1278,Full-time,Business,2.73,72,,A,5,18,Easy,High School,Excel for Business,STEM,Marketing Manager,Business,1,Stable
1279,Part-time,Healthcare,2.85,96,,A,6,15,Easy,Master's Degree,"Python Basics, Excel for Business",STEM,Registered Nurse,Healthcare,0,
1280,Full-time,Engineering,3.7,95,,B,4,9,Hard,Bachelor's Degree,AutoCAD,STEM,Mechanical Engineer,Engineering,0,
1281,Full-time,Business,2.77,84,,B+,4,7,Moderate,Bachelor's Degree,"Excel for Business, AutoCAD",STEM,Marketing Manager,Business,0,
1282,Full-time,Healthcare,2.29,70,,C+,5,20,Moderate,Master's Degree,AutoCAD,Non-STEM,Registered Nurse,Healthcare,1,Growing
1283,Part-time,Business,3.76,73,,B+,6,13,Moderate,High School,Excel for Business,STEM,Marketing Manager,Business,1,Stable
1284,Part-time,Computer Science,3.76,98,,A,5,7,Easy,Master's Degree,"Python Basics, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
1285,Full-time,Engineering,3.79,71,,B+,6,19,Hard,Master's Degree,"Python Basics, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,1,Stable
1286,Full-time,Computer Science,3.53,75,,A,4,6,Moderate,Master's Degree,"First Aid, AutoCAD",STEM,Software Developer,Computer Science,1,Growing
1287,Full-time,Engineering,3.04,92,,C+,3,11,Hard,Bachelor's Degree,"Python Basics, First Aid",Non-STEM,Mechanical Engineer,Engineering,1,Stable
1288,Part-time,Healthcare,2.43,80,,B+,5,10,Hard,Master's Degree,"First Aid, Python Basics",Non-STEM,Registered Nurse,Healthcare,0,
1289,Full-time,Healthcare,3.12,90,,A,4,7,Moderate,Master's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,1,Growing
1290,Full-time,Business,2.12,80,,A,6,10,Moderate,Bachelor's Degree,"AutoCAD, Excel for Business",STEM,Marketing Manager,Business,1,Stable
1291,Full-time,Engineering,2.45,94,,B,4,6,Hard,Master's Degree,"AutoCAD, Excel for Business",STEM,Mechanical Engineer,Engineering,1,Stable
1292,Full-time,Engineering,3.35,73,,B+,4,8,Easy,High School,First Aid,STEM,Mechanical Engineer,Engineering,0,
1293,Full-time,Business,3.07,86,,C+,6,9,Moderate,Bachelor's Degree,"Leadership Skills, Excel for Business",STEM,Marketing Manager,Business,0,
1294,Part-time,Healthcare,3.93,94,,A,5,7,Moderate,Bachelor's Degree,"Python Basics, Leadership Skills",STEM,Registered Nurse,Healthcare,0,
1295,Part-time,Business,3.65,89,,A,5,17,Moderate,Bachelor's Degree,"AutoCAD, Leadership Skills",Non-STEM,Marketing Manager,Business,1,Stable
1296,Part-time,Business,2.06,98,,B,6,12,Hard,High School,Python Basics,STEM,Marketing Manager,Business,0,
1297,Full-time,Engineering,3.03,98,,B,3,12,Easy,High School,"Excel for Business, First Aid",Non-STEM,Mechanical Engineer,Engineering,0,
1298,Full-time,Engineering,3.41,94,,A,6,9,Easy,High School,Leadership Skills,STEM,Mechanical Engineer,Engineering,1,Stable
1299,Part-time,Business,2.05,80,,A,5,11,Moderate,Bachelor's Degree,"Leadership Skills, AutoCAD",Non-STEM,Marketing Manager,Business,1,Stable
1300,Part-time,Business,3.24,85,,A,5,6,Moderate,High School,"AutoCAD, First Aid",Non-STEM,Marketing Manager,Business,0,
1301,Part-time,Computer Science,3.82,72,,A,4,6,Hard,Bachelor's Degree,"Excel for Business, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
1302,Part-time,Business,2.84,94,,B+,5,11,Easy,High School,AutoCAD,STEM,Marketing Manager,Business,1,Stable
1303,Full-time,Business,3.9,76,,B+,3,10,Moderate,High School,First Aid,STEM,Marketing Manager,Business,0,
1304,Full-time,Computer Science,2.81,86,,A,6,9,Easy,High School,"AutoCAD, Excel for Business",Non-STEM,Software Developer,Computer Science,1,Growing
1305,Full-time,Computer Science,2.83,77,,A,6,11,Easy,Bachelor's Degree,"Python Basics, Excel for Business",Non-STEM,Software Developer,Computer Science,1,Growing
1306,Part-time,Healthcare,3.38,100,,A,5,15,Hard,Master's Degree,"Leadership Skills, AutoCAD",Non-STEM,Registered Nurse,Healthcare,1,Growing
1307,Full-time,Healthcare,3.5,70,,B+,3,10,Easy,High School,"Leadership Skills, Python Basics",STEM,Registered Nurse,Healthcare,1,Growing
1308,Full-time,Engineering,2.35,98,,C+,4,14,Moderate,High School,"Excel for Business, First Aid",Non-STEM,Mechanical Engineer,Engineering,1,Stable
1309,Part-time,Computer Science,2.7,70,,B,4,16,Hard,High School,"Leadership Skills, Python Basics",Non-STEM,Software Developer,Computer Science,0,
1310,Full-time,Engineering,2.98,72,,B+,6,18,Hard,Master's Degree,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,1,Stable
1311,Part-time,Business,3.74,70,,A,4,20,Moderate,Bachelor's Degree,First Aid,Non-STEM,Marketing Manager,Business,0,
1312,Full-time,Business,3.5,83,,C+,5,20,Easy,Master's Degree,"AutoCAD, Python Basics",Non-STEM,Marketing Manager,Business,0,
1313,Full-time,Healthcare,2.76,81,,B,5,20,Hard,High School,"AutoCAD, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,1,Growing
1314,Full-time,Computer Science,2.56,96,,B,3,15,Hard,Master's Degree,"First Aid, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
1315,Full-time,Computer Science,3.06,71,,A,6,7,Moderate,High School,"Excel for Business, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
1316,Part-time,Business,3.75,83,,B,5,20,Hard,High School,First Aid,Non-STEM,Marketing Manager,Business,1,Stable
1317,Full-time,Business,2.1,90,,C+,4,14,Hard,Master's Degree,AutoCAD,STEM,Marketing Manager,Business,1,Stable
1318,Part-time,Computer Science,3.69,90,,A,5,9,Easy,High School,First Aid,Non-STEM,Software Developer,Computer Science,1,Growing
1319,Part-time,Computer Science,3.42,79,,C+,4,10,Moderate,Bachelor's Degree,"Excel for Business, First Aid",Non-STEM,Software Developer,Computer Science,1,Growing
1320,Full-time,Business,3.7,83,,B+,3,11,Moderate,High School,"AutoCAD, Leadership Skills",Non-STEM,Marketing Manager,Business,1,Stable
1321,Full-time,Computer Science,3.68,87,,B+,5,13,Easy,Bachelor's Degree,"Excel for Business, First Aid",Non-STEM,Software Developer,Computer Science,0,
1322,Part-time,Computer Science,2.24,71,,A,6,13,Hard,High School,"First Aid, AutoCAD",STEM,Software Developer,Computer Science,1,Growing
1323,Part-time,Computer Science,3.41,97,,B+,3,13,Hard,Master's Degree,Leadership Skills,STEM,Software Developer,Computer Science,1,Growing
1324,Full-time,Healthcare,2.06,93,,B,5,18,Hard,Master's Degree,AutoCAD,Non-STEM,Registered Nurse,Healthcare,1,Growing
1325,Full-time,Computer Science,3.56,95,,B,4,16,Easy,Master's Degree,"Leadership Skills, AutoCAD",Non-STEM,Software Developer,Computer Science,0,
1326,Full-time,Engineering,2.85,77,,A,5,19,Easy,High School,Python Basics,Non-STEM,Mechanical Engineer,Engineering,0,
1327,Part-time,Engineering,3.42,71,,C+,6,19,Moderate,Bachelor's Degree,"Leadership Skills, First Aid",Non-STEM,Mechanical Engineer,Engineering,0,
1328,Full-time,Engineering,3.13,70,,C+,5,6,Easy,High School,Leadership Skills,STEM,Mechanical Engineer,Engineering,0,
1329,Part-time,Engineering,2.4,91,,B+,4,8,Hard,Bachelor's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,0,
1330,Full-time,Engineering,3.38,76,,C+,5,8,Easy,High School,First Aid,Non-STEM,Mechanical Engineer,Engineering,0,
1331,Part-time,Business,2.17,94,,C+,5,17,Easy,High School,"Excel for Business, Leadership Skills",STEM,Marketing Manager,Business,0,
1332,Full-time,Computer Science,2.45,82,,B,5,18,Hard,Master's Degree,"First Aid, AutoCAD",Non-STEM,Software Developer,Computer Science,1,Growing
1333,Full-time,Healthcare,2.45,89,,B,5,16,Moderate,Master's Degree,Excel for Business,STEM,Registered Nurse,Healthcare,1,Growing
1334,Full-time,Engineering,3.53,80,,B+,6,13,Hard,Master's Degree,AutoCAD,STEM,Mechanical Engineer,Engineering,0,
1335,Full-time,Computer Science,3.35,81,,B,6,12,Hard,Master's Degree,"Python Basics, First Aid",STEM,Software Developer,Computer Science,0,
1336,Part-time,Healthcare,3.12,76,,C+,5,14,Hard,High School,"AutoCAD, Excel for Business",STEM,Registered Nurse,Healthcare,0,
1337,Part-time,Healthcare,2.17,94,,A,6,19,Hard,High School,Leadership Skills,STEM,Registered Nurse,Healthcare,1,Growing
1338,Full-time,Healthcare,3.3,71,,C+,5,17,Hard,High School,Leadership Skills,STEM,Registered Nurse,Healthcare,1,Growing
1339,Part-time,Engineering,3.46,83,,C+,6,19,Moderate,Bachelor's Degree,"Excel for Business, AutoCAD",STEM,Mechanical Engineer,Engineering,0,
1340,Full-time,Engineering,3.67,83,,C+,4,8,Easy,Bachelor's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,0,
1341,Part-time,Computer Science,3.03,100,,B+,6,12,Hard,Master's Degree,"Leadership Skills, Excel for Business",STEM,Software Developer,Computer Science,1,Growing
